abeerwenken	wanken
abeerwenken	Wanken
abeerwerben	aberwerben
abeerwuocheren	aberwuchern
abeerzürnen	aberzürnen
abeetzen	abweiden
abeezzen	abessen
abeformen	abformen
abegān	aufhören
abegān	Abgehen
abeganc	Hinabgehen
abegānde	abgehend
abegebaden	abwaschen
abegeben	abgeben
abegeberen	abnehmen
abegebinden	abbinden
abegebrant	abgebrannt
abegebrechen	abbrechen
abegegān	aufgeben
abegegangen	abgegangen
abegehouwen	abhauen
abegekēren	abkehren
abegekēret	abgekehrt
abegeklūben	abklauben
abegelāzen	ablassen
abegelegen	ablegen
abegeliden	ablösen
abegelœsen	ablösen
abegelœset	abgelöst
abegelt	Abgeld
abegelten	abgelten
abegemerren	losbinden
abegenagen	abnagen
abegēnde	abgehend
abegenemen	abnehmen
abegenge	Abgang
abegengic	abgängig
abegenommen	abgenommen
abegepflücket	abgepflückt
abegereden	absprechen
abegerehten	verzehren
abegerihten	abtragen
abegerīzen	abreißen
abegesaget	abgesagt
abegeschaben	abgeschabt
abegescheiden	abscheiden
abegescheiden	abgeschieden
abegescheidenheit	Abgeschiedenheit
abegescheidenlich	abgeschieden
abegescheidenlīche	abgeschieden
abegescheidenlīchen	abgeschieden
abegescherpfet	abgeschnitten
abegeschinden	wegnehmen
abegeschoren	abgeschoren
abegeschriben	abgeschrieben
abegeschrift	Abgeschriebenes
abegeschrōten	abschneiden
abegesetze	Absatz
abegesitzen	absitzen
abegeslahen	abschlagen
abegesnīden	wegnehmen
abegesprechen	ansprechen
abegespüelen	abspülen
abegestān	abstehen
abegesterben	absterben
abegestrīchen	verscheuchen
abegestrūchen	sinken
abegetrīben	verdrängen
abegetuon	abtun
abegēunge	Abgehung
abegevarb	abgefärbt
abegeveimet	abgefeimt
abegevrezzen	abfressen
abegewalzen	herabrollen
abegewaschen	abwaschen
abegewelbe	Wegfall?
abegewenken	abbringen
abegewerfen	absitzen
abegewihte	Abwägen
abegewinnen	abgewinnen
abegewischen	abwischen
abegezelet	abgezählt
abegeziehen	abziehen
abegezoc	Verringerung
abegezogen	abgezogen
abegezogenheit	Abgezogenheit
abegezwicken	abziehen
abegezzic	vergesslich
abegiezen	abgießen
abeglipfen	abglipfen
abeglīten	abgleiten
abegraben	abgraben
abegründe	Abgrund
abegründic	abgründig
abegründicheit	Abgründigkeit
abegrunt	Abgrund
abegrüntlich	abgründlich
abegrüntlīche	abgründlich
abegrüntlicheit	Abgründlichkeit
abegüeten	abgüten
abegunnen	missgönnen
abegunst	Abgunst
abegünste	Missgunst
abegünstic	missgünstig
abegünsticheit	Missgunst
abegürten	abgürten
abehaben	abhalten
abehacken	abhacken
abehære	kahl
abehalten	abhalten
abehanden	abhanden
abeheben	abheben
abeheldic	abhängig
abehelfen	abhelfen
abehellic	misstönend
abehendic	abhändig
abeher	herab
abehin	hinab
abehīrāten	wegheiraten
abeholt	abhold
abehouwen	abhauen
abehouwunge	Abhauen
abejagen	abjagen
abejeten	abjäten
abekennen	aberkennen
abekēr	Abkehrung
abekēre	Abwendung
abekeren	abkehren
abekēren	abkehren
abekēren	Abkehren
abekēric	abtrünnig
abekērunge	Abkehrung
abekifen	abkiefen
abeklimmen	herabklettern
abeklopfen	abklopfen
abeklūben	abklauben
abeklucken	abbrechen
abekomen	abkommen
abekomende	abkommend
abekoufen	abkaufen
abekratzen	abreißen
abekriegen	abkriegen
abekünden	abkünden
abekündunge	Abkündigung
abekünftic	abkünftig
abekürzen	abkürzen
abekust	Schlechtigkeit
abeladen	abladen
abelæze	ablassend
abelæzic	nachlassbar
abelæzicheit	Nachlassen
abelāge	matt
abelager	Lager
abelantscheiden	vermessen
abelāz	Ablassen
abelāzen	ablassen
abelāztac	Ablasstag
abelāzunge	Ablassung
abelecken	ablecken
abeledigen	ablösen
abelegære	Auflader
abelegen	abwenden
abelegen	Ablegen
abelegic	feige
abelegicheit	Trägheit
abelegunge	Vergütung
abeleitære	Ableiter
abeleite	Ableite
abeleiten	ableiten
abeleschen	ablöschen
abeleschunge	Auslöschen
abelesen	ablesen
abelībe	tot
abelībe	Ableben
abelīben	ableben
abelībic	tot
abelībunge	Ableben
abeliden	abgliedern
abeliegen	ablügen
abelisten	ablisten
abelistic	verschlagen
abelisticheit	Verschlagenheit
abeliuteren	reinigen
abelœsære	Ablöser
abelœse	Ablöse
abelœsen	ablösen
abelœsunge	Auflösung
abelōnen	ablohnen
abelouf	Ablauf
abeloufe	ablaufend
abeloufen	ablaufen
abelougenen	ableugnen
abelougenunge	Ableugnung
abeluoge	Verleugnung
abelūtic	ablautend
abemachen	abmachen
abemæjen	abmähen
abemalen	ausmahlen
abemeizen	abhauen
abemeizunge	Abhauung
abemerken	anmerken
abemezzen	abmessen
abemūzen	abwerfen
abēn	niedergehen
abenæjen	abnähen
abenagen	abnagen
abenāme	Abnahme
ābendes	abends
ābendeshalp	abends
abeneigen	abneigen
abeneigen	Abneigen
abeneigunge	Abneigung
abenemære	Abnehmer
abenemen	abnehmen
abenemen	Abnehmen
abenemende	abnehmend
abenemunge	Abnehmung
abeniezen	essen
abenœten	abnöten
ābent	Abend
ābentbekantnisse	Abenderkenntnis
ābentbrōt	Abendbrot
ābentezzen	Abendessen
ābentgābe	Abendgabe
ābentgespræche	Abendgespräch
ābenthane	Abendhahn
ābentimbīz	Abendimbiss
ābentkriec	Abendkrieg
ābentlich	abendlich
ābentlieht	Abendlicht
ābentmærlīn	Abendmärlein
ābentmāl	Abendmahl
ābentmaz	Abendessen
ābentopfer	Abendopfer
ābentregen	Abendregen
ābentrœte	Abendröte
ābentrōt	Abendrot
ābentrōt	abendrot
ābentruowe	Abendruhe
ābentsanc	Abendsang
ābentscheme	Abendschatten
ābentschīn	Abendschein
ābentsegen	Abendsegen
ābentsenende	abendsehnend
ābentsolt	Abendsold
ābentspīse	Abendspeise
ābentsterne	Abendstern
ābentsterre	Abendstern
ābentstunde	Abendstunde
ābentsunne	Abendsonne
ābentsunnenschīn	Abendsonnenschein
ābenttanz	Abendtanz
ābenttenzel	Abendtänzchen
ābenttisch	Abendtisch
ābenttranc	Abendtrank
ābenttrinken	abendtrinken
ābenttrinken	Abendtrinken
ābenttückelīn	Beischlaf
ābenttunkele	Abenddunkel
ābentvesper	Abendvesper
ābentvröude	Abendfreude
ābentwint	Abendwind
ābentwirtschaft	Abendessen
ābentwolf	Abendwolf
abentzīt	Abend
abenützen	abnutzen
abenuz	Abnutz
abeœden	aböden
abepfanden	abpfänden
abepfehten	eichen
abepfendec	abpfändig
abepflücken	abpflücken
abeplunderen	abplündern
abepredigen	abpredigen
abepressen	abpressen
aber	aber
aber	wieder
āber	aber
aberæhtære	Geächteter
aberāhtbrief	Aberachtbrief
aberāhte	Aberacht
aberane	Urahn
aberechen	abrechnen
aberechenen	abrechnen
aberede	Abrede
abereden	verabreden
aberedic	absprechend
aberedunge	Verabredung
abereichen	herunterreichen
abereinigen	abrainen
abereiten	abrechnen
abereizen	ablocken
aberelle	April
aberellenschīn	Aprilschein
aberen	wiederholen
aberēr	Abfall
abergeloube	Aberglaube
abergunst	Abergunst
aberhāke	Widerhaken
aberhouwen	abhauen
aberīben	abreiben
aberihtunge	Entwicklung
aberinnec	flüchtig
aberinnen	abrinnen
aberīsel	Herabtröpfeln
aberīselen	abreiseln
aberīsen	abfallen
aberīsen	Abfallen
aberīten	abreiten
aberiuten	abreuten
aberīzære	Abreißer
aberīzen	herabreißen
aberīzen	Abreißen
aberouben	abrauben
aberrūtan	Aberraute
aberrūte	Aberraute
aberschāch	Aberschach
aberücken	abrücken
aberüefen	abrufen
aberüeren	abrühren
aberūm	Abraum
aberūmen	abräumen
aberūmunge	Abräumung
aberuns?	Abfluss
aberunse?	Abfluss
aberuof	Abruf
āberwazzer	Trockenwasser
aberwette	Aberwette
aberwitze	Aberwitz
aberzil	Aberziel
abesagære	Absager
abesage	Absage
abesagebrief	Absagebrief
abesagen	absagen
abesaz	Absatz
abeschabe	Abschabe
abeschabunge	Abschabung
abeschāch	Abzugsschach
abeschache	Abgrund
abeschaffen	aufheben
abeschar	Ernte
abescharen	abrasieren
abescharen	trennen
abeschatzen	abschatzen
abescheide	Abscheide
abescheidelich	abgeschieden
abescheidelīche	abgeschieden
abescheidelīchen	abgeschieden
abescheiden	abscheiden
abescheiden	Abscheiden
abescheidenheit	Abgeschiedenheit
abescheidenlich	abgeschieden
abescheidenlīche	abgeschieden
abescheidunge	Abschied
abescheit	Abschied
abeschelen	abschälen
abescheren	abscheren
abescherpfen	abschneiden
abescherren	abscharren
abescherten	abnagen
abeschieben	abschieben
abeschiezen	abschießen
abeschiht	Mangel
abeschimpfen	abschimpfen
abeschindære	Abhäuter
abeschinden	abschinden
abeschit	Entscheidung
abeschiūren	abscheuern
abeschrecken	abschrecken
abeschrīben	abschreiben
abeschrift	Abschrift
abeschrōt	Abgeschnittenes
abeschrōten	abschroten
abeschurc	Abstoßen
abeschūren	abscheuern
abeschüten	abschütteln
abeschuz	Abschuss
abesegen	absägen
abeseihen	abseihen
abesengen	absengen
abesetze	unbesetzt
abesetzen	absetzen
abesetzunge	Absetzung
abesieden	absieden
abesīgen	fallen
abesīn	absein
abesingen	absingen
abesinnen	absinnen
abesīte	Abseite
abesitzen	absitzen
abeslac	Abschlag
abeslage	Abschlag
abeslahen	abschlagen
abeslahunge	Abschlagung
abesleifen	verwirtschaften
abesleifunge	Abwirtschaftung
abesleizen	abreißen
abeslīchen	abschleichen
abeslīfen	abschleifen
abeslīzen	abschleißen
abeslīzic	abgenutzt
abeslouf	Anzug
abesloufen	abziehen
abesmelzen	abschmelzen
abesneitach	Reisig
abesneitelen	abhauen
abesneiten	abhauen
abesneitzen	abhauen
abesnīden	schneiden
abesnīdunge	Abschneidung
abesnit	Abschnitt
abesniz	Abschnitz
abespalten	abspalten
abespannen	abspannen
abespenen	entwöhnen
abespennen	unterbrechen
abespil	Abfall
abesplīzen	abspleißen
abesprechen	absprechen
abespringen	abspringen
abesprunc	Absprung
abespüelen	abspülen
abestān	abstehen
abestechen	abstechen
abesteic	Absteig
abesteinen	absteinen
abestelen	stehlen
abestellen	absetzen
abestellunge	Einstellung
abestendic	abständig
abesterben	absterben
abesterben	Absterben
abestīc	Abstieg
abestiften	abstiften
abestīgen	absteigen
abestiuren	aussteuern
abestō	Asbest
abestœren	zerstören
abestōzen	abstoßen
abestrælen	abkämmen
abestreifen	abstreifen
abestrich	Abstrich
abestrīchen	abstreichen
abestricken	abstricken
abestrīfen	abstreifen
abestrīten	abstreiten
abestroufen	abstreifen
abestrumpen	abhauen
abestürzen	abstürzen
abesūberen	säubern
abesunderen	absondern
abeswanc	Rockzipfel
abeswenken	abschwenken
abesweren	abschwören
abeswinden	abschwinden
abeswingen	abschwingen
abetanz	Abtanz
abeteil	Abteil
abeteilære	Abteiler
abeteilen	abteilen
abeteilic	abteilend
abeteilunge	Abteilung
abetīchen	abmessen
abetīchunge	Abmessung
abetīligen	abtilgen
abetīligunge	Abtilgung
abetraben	abtraben
abetrac	Wegnahme
abetragære	Abträger
abetragen	abtragen
abetragunge	Abtragung
abetrennen	abtrennen
abetretære	Abtreter
abetreten	abweichen
abetrīben	abtreiben
abetriefen	abtriefen
abetriegen	abtrügen
abetrinken	abtrinken
abetrinnære	Abtrünniger
abetrinne	Abfall
abetrit	Widerruf
abetritic	abtrünnig
abetrōren	schütteln
abetrossen	abladen
abetroufen	abträufeln
abetrücken	abwischen
abetruckenen	abwischen
abetrülle	abtrünnig
abetrülle	Abtrünniger
abetrüllic	abtrünnig
abetrünnære	Abtrünniger
abetrünne	abtrünnig
abetrünne	Abtrünniger
abetrünnede	Abfall
abetrünnic	abtrünnig
abetrünnicheit	Abtrünnigkeit
abetuon	abtun
abetwahen	abwaschen
abetwingen	abzwingen
abetwingunge	Abzwingen
abevāhen	abfangen
abeval	Abfall
abevallen	abfallen
abevallen	Abfallen
abevaren	abfahren
abevaren	Abfahren
abevart	Abfahrt
abevegen	abfegen
abevehten	anfechten
abeveimen	abschöpfen
abevellen	abfällen
abevellic	abfällig
abeverdienen	abverdienen
abeveretzen	abfressen
abeverezzen	abfressen
abeverstelen	wegstehlen
abevezzen	abfetzen
abevīlen	abfeilen
abevīlinc	Abgefeiltes
abevillen	abziehen
abeviulen	abfaulen
abevlæjen	abwaschen
abevliezen	abfließen
abevlœzen	absondern
abevlöuwen	abwaschen
abevlühtic	flüchtig
abevorderen	abfordern
abevremeden	abfremden
abevüeren	abführen
abevüerunge	Abführung
abevūlen	abfaulen
abewæjen	abwehen
abewahsen	abwachsen
abewahsen	Verkürzung
abewalgen	abwalzen
abewalken	abwalken
abewallen	abwallen
abewallen	niederfließen
abewalzen	abwälzen
abewanc	Abweichen
abewaschære	Abwäscher
abewaschen	abwaschen
abewaschunge	Abwaschung
abewazzer	Abwasser
abewec	hinweg
abewec	Irrweg
abewege	hinweg
abewegen	wegwälzen
abewehsel	Tausch
abewehselen	abwechseln
abewellen	abwälzen
abewelzen	abwälzen
abewende	Wasserstauwerk
abewenden	abwenden
abewendic	abwendig
abewendunge	Umkehrung
abewenke	abweichend
abewerben	abwerben
abewerf	Weggeworfenes
abewerfen	abwerfen
abewerfunge	Abwerfung
abewerken	abhauen
abewert	abwärts
abewertes	abwärts
abewertic	abhanden
abewesen	fehlen
abewesen	Abwesenheit
abewesic	abwesig
abewesicheit	Abwesenheit
abewesunge	Abwesung
abewīchen	abweichen
abewīchunge	Abweichung
abewinden	abwinden
abewinken	abwinken
abewinnen	abgewinnen
abewīsære	Abweiser
abewischen	abwischen
abewīse	töricht
abewīse	Abweis
abewīsen	abweisen
abewīsen	abweisen
abewīsic	abweisig
abewīsic	Verirrter
abewīsunge	Abweisung
abewitze	Unverstand
abewort	Gegenrede
abewortic	wortlos
abewürgen	abwürgen
abewürken	loslösen
abewürkende	loslösend
abewurzen	würzen
abezeisen	abzupfen
abezeisen	abzupfen
abezellen	abzählen
abezellunge	Abzählung
abezerbrechen	abbrechen
abezeren	abzehren
abezerren	abzerren
abezerren	Raub
abeziehære	Abzieher
abeziehen	abziehen
abeziehen	Abziehen
abeziehunge	Abziehung
abeziht	Abzicht
abeziugen	abzeugen
abezoge	Räuber
abezuc	Abzug
abezuc	Ekstase
abezücken	abzücken
abezügic	abnehmend
abezuht	Abzucht
abezwacken	abzwacken
abezwicken	abzwicken
abgekēren	abkehren
abgeschelet	abgeschält
abgot	Abgott
abgotære	Götzendiener
abgoteanebetære	Abgottanbeter
abgotgeüebede	Götzendienst
abgothūs	Abgotthaus
abgötlīn	Abgöttlein
abgotmachære	Abgottmacher
abgötterīære	Abgötterer
abgötterīe	Abgötterei
abgottinne	Abgöttin
abīt	Habit
ablanges	abwärts
abrahāmisch	abrahamisch
ābrich	Dreschabfall
ābrust	Diebstahl
abrūte	Aberraute
abrūtensaf	Eberrautensaft
absent	Absent
absida	Apsis
absist	Absinth
absīte	Apsis
absīten	abseits
absolutīe	Absolutie
absolvieren	absolvieren
abstinencie	Abstinenz
abstinent	enthaltsam
ābulge	Zorn
abunst	Missgunst
abunstic	missgünstig
abunsticheit	Missgunst
abyss	Abyssus
ach	ach
ach	Ach
ach	Gesträuch
achat	Achat
achen	achen
achen	Wehklagen
achezen	sagen
achgrunt	Achgrund
achmuoter	Achmutter
achstein	Achatstein
achterdecken	Unterdechant
achterrīten	hinterherreiten
achvart	Aachenfahrt
achwent	bejammernswert
ackelen	schmerzen
acker	Acker
ackerære	Ackerer
ackeran	Ackeran
ackerbolz	Dreschflegel
ackerbreites	ackerbreit
ackeren	ackern
ackerganc	Ackergang
ackergrille	Ackergrille
ackerguot	Ackergut
ackergurlach	Ackergaul
ackergurre	Ackergurre
ackerhöuwe	Ackerheu
ackerjiuchart	Ackerjuchert
ackerknabe	Ackerknabe
ackerkneht	Ackerknecht
ackerkunst	Ackerkunst
ackerlenge	Ackerlänge
äckerlīn	Äckerlein
ackerliute	Ackerleute
ackerlōn	Ackerlohn
ackerman	Ackermann
ackermāze	Ackermaß
ackermeister	Ackermeister
ackerreht	Ackerrecht
ackerrūte	Ackerraute
ackersāme	Ackersame
ackerschülle	Ackerschülle
ackerspīse	Ackerspeise
ackerstube	Knechtstube
ackerstücke	Ackerstück
ackerteil	Ackerteil
ackertier	Ackertier
ackertrappe	Ackertrappe
ackervelt	Ackerfeld
ackervruht	Ackerfrucht
ackerwerc	Ackerwerk
ackerwurm	Ackerwurm
ackerwurz	Ackerwurz
ackerzins	Ackerzins
ackes	Axt
ackeslīn	Äxtlein
ackesslac	Axtschlag
ackesstil	Axtstiel
acolite	Akoluth
acort	Übereinstimmung
acuteiz	höret
adamantenstücke	Adamantstück
adamantenstückel	Diamantenbruchstücklein
adamantīn	adamanten
adamas	Edelstein
Adar	Adar
adē	adieu
adel	Adel
adelære	Adler
adelar	Adelaar
adelarn	Adler
adelbære	adelmäßig
adelbruoder	Adelbruder
adeldorn	Kreuzdorn
adelerbe	Adelerbe
adelerbe	Adelerbe
adelhaft	adelhaft
adelhaftic	edel
adelhafticheit	Adel
adelheit	Adelheit
adelhērre	Edelherr
adelich	adlig
adelicheit	Adelkeit
adelkint	Adelkind
adelkleit	Adelkleid
adellich	adelich
adellīche	adlig
adellīchen	adlig
adelman	Adelsmann
adelmuoter	Adelmutter
adelrīche	edel
adelsarc	Adelsarg
adelschaft	Adelschaft
adelshalbe	adelshalb
adelsun	Freigeborener
adelunge	Adelung
adelvrī	frei
adenlīche	adlig
ader	oder
āder	Ader
ādereht	adericht
āderlāzære	Aderlasser
āderlāze	Aderlass
aderlāzen	aderlassen
āderlāzen	Aderlass
āderlāzmāz	Aderlassmaß
āderlāzpfrüende	Aderlasspfründe
āderslac	Aderschlag
āderstōz	Aderstoß
ādersuht	Adersucht
āderwurz	Aderwurz
āderzoc	Aderzug
admirāt	Admirat
admirātinne	Admiratin
ādœme	ungewöhnlich
aducht	Röhre
advent	Ankunft
advocat	Advokat
æber	Schneeschmelze
æberen	auftauen
æderel	Äderchen
æderen	ädern
æderic	ädrig
æderīn	geädert
æderlīn	Äderchen
æderslahen	pulsieren
æderslahen	Aderschlagen
æhtære	Ächter
æhtære	Fronarbeitender
æhtærinne	Verfolgerin
æhtigen	bestaunen
ænic	los
aequinoctium	Äquinoktium
æzen	äzen
æzeswīn	Mastschwein
afel	Afel
affære	Affer
affe	Affe
affeht	affig
affehte	affig
affehtic	affig
äffelīn	Äfflein
affen	affen
affenbanc	Affenbank
affenberc	Affenberg
affenbēre	Fischernetz
affengezouwe	Fischernetz
affengot	Affengott
affenheit	Affenheit
affenhūt	Affenhaut
affenkleit	Affenkleid
affenlich	närrisch
affenlīche	närrisch
affenmuot	Affenmut
affenort	Affenort
affenrāt	Affenrat
affensalbe	Affensalbe
affenseil	Affenseil
affensmalz	Affenschmalz
affenspil	Affenspiel
affenspīse	Affenspeise
affental	Affental
affentalære	Affentaler
affentanz	Affentanz
affentier	Affentier
affenvleisch	Affenfleisch
affenvuore	Affenfuhre
affenwort	Narrenwort
affenzagel	Affenschwanz
affenzīt	Affenzeit
afferīe	Äfferei
affic	affig
afficlich	affig
affinne	Äffin
Africā	Afrika
Africāne	Afrikaner
Afrikære	Afrikaner
aften	hernach
aftendes	hinten
aftendiu	danach
after	nach
after	hinten
after	hinter
after	After
āfterāder	Afterader
afterartac	Nachdienstag
afterbelīben	zurückbleiben
afterbelīp	Rest
afterbelle	Gesäßbacke
afterbier	Afterbier
afterblunder	Plunder
afterdes	danach
afterdinc	Afterding
aftere	hintere
afteren	hinten
aftererbe	Aftererbe
aftergewant	Aftergewand
afterhāke	Widerhaken
afterhaz	Behalten
afterhērre	Afterherr
afterhuote	Nachhut
afterkapf	Nachsehen
afterkint	Kindeskind
afterklaffen	Nachreden
afterklage	Nachklage
afterkome	Nachkomme
afterkomelinc	Nachkomme
afterkōsære	Verleumder
afterkōsen	verleumden
afterkōsende	verleumdend
afterkunft	Nachkommenschaft
afterkünftic	spätergeboren
afterkünne	Nachkommenschaft
afterkür	Nachwahl
afterlāzen	auslassen
afterlēhen	Afterlehen
afterlenge	Ergebnis
aftermāl	künftig
aftermāles	künftig
aftermāntac	Nachmontag
afterreide	Schwanzriemen
afterreif	Afterreif
afterriuwe	Nachreue
afterruom	Nachruhm
aftersil	Aftersiel
afterslage	Abfallholz
aftersnit	Verleumdung
afterspil	Nachspiel
aftersprāche	Nachrede
aftersprāchen	nachreden
aftersprechære	Verleumder
aftersprechærissinne	Verleumderin
aftersprechen	verleumden
afterstellic	rückständig
aftertagezīt	Nachmittag
aftertechan	Afterdechant
aftertechanīe	Unterdechanei
afterteil	Afterteil
afterundern	Nachmittag
aftervenster	After
aftervoget	Untervogt
afterwedel	Afterwedel
afterwegen	einher
afterwert	hinterwärts
afterwette	Pfand
afterwort	Nachrede
agapuz	Barsch
ageber	Spornträger
ageleie	Akelei
ageleize	emsig
ageleize	emsig
ageleize	Eifer
ageleize	Distel
agelster	Elster
agelsternest	Elsternest
agelsterouge	Elsterauge
agelstervar	elsterfarben
agene	Spreu
agestein	Bernstein
agewīs	schrecklich
āgez	Vergessen
āgezzel	vergesslich
āgezzele	Vergesslichkeit
āgezzelen	vergessen
āgezzelheit	Vergessenheit
āgezzelic	vergesslich
āgezzelicheit	Vergessenheit
āgezzelunge	Vergessen
agleiære	Agleier
āgreifen	fehlgreifen?
agresse	Stachelbeere
ahā	aha
ahe	Ache
ahebiunte	Bünt
aheganc	Wasserlauf
āhei	ah
aher	Ähre
aherunse	Wasserlauf
aherunst	Wasserlauf
ahī	ahei
ahlēs	ach
ahorn	Ahorn
ahornboum	Ahornbaum
ahornenboum	Ahornbaum
ahse	Achse
ahselbein	Achselbein
ahselbreit	achselbreit
ahsele	Achsel
ahselhart	Achselhart
ahselnote	Achselnote
ahselrote	Achselrote
ahselspange	Achselspange
ahselwīt	achselweit
ahsendrum	Achsentrumm
aht	acht
aht	Acht
āhtbuoze	Achtbuße
ahte	Art
ahte	achte
āhte	Acht
ahtebære	rechtschaffen
ahtebæregezīt	Fest
ahtebæric	achtbar
ahtebæricheit	Achtbarkeit
ahtebæriclich	ehrenvoll
ahtebærlich	achtenswert
ahtebærlīche	ehrenhaft
āhteban	Achtbann
āhtebrief	Achtbrief
āhtebuoch	Achtbuch
ahtecke	achtschneidig
ahtehalp	siebeneinhalb
ahtel	Achtel
ahtellic	achtellig
ahten	achten
āhten	verfolgen
āhtepfluoc	Achtpflug
ahterin	Achtel
āhtesal	Verfolgung
āhtesalīn	Verfolgung
āhteschaz	Achtschatz
āhteschillinc	Achtschilling
āhtetac	Frontag
āhtetagewan	Frontag
ahteteil	Achtel
ahteteilen	achtteilen
ahtevalt	achtfältig
ahtevaltic	achtfältig
ahthērre	Achtherr
āhtic	geächtet
ahtigen	bedenken
āhtigen	ächten
ahtjæric	achtjährig
ahtode	achte
ahtodehalp	siebeneinhalb
ahtsam	achtsam
ahtsamic	achtsam
ahtsamicheit	Achtsamkeit
ahtsamiclich	achtsam
ahtsamiclīche	achtsam
ahtstunt	achtstündig
ahttegic	achttägig
ahtunge	Achtung
āhtunge	Ächtung
āhtwort	Weiderecht
ahtzec	achtzig
ahtzegeste	achtzigste
ahtzehen	achtzehn
ahtzehende	achtzehnte
ahtzehendehalp	siebzehneinhalb
ahtzehenjæric	achtzehnjährig
ahu	ah
ai	ai
ākambe	Abfall
ākōsen	Geschwätz
ākraft	Kraftlosigkeit
ākreftic	kraftlos
ākrūt	Unkraut
ākust	Arglist
ākust	tückisch
āküstic	tückisch
āküsticlich	arglistig
āküsticlīche	arglistig
āküsticlīchen	arglistig
al	andere
al	all
al	ganz
al	Alles
āl	Aal
alabandā	Almetin
alabaster	Alabaster
alabasterstein	Alabasterstein
alanc	unversehrt
alant	Helmenkraut
alant	Aland
alantreht	Landrecht
alantwīn	Alantwein
alantwurz	Alantwurz
ālaster	Schmähung
albalde	bald
albe	Alm
albe	Albe
albel	Weißfisch
alber	Alber
alberboum	Alberbaum
albernāch	Pappelgehölz
albetalle	ganz
albīhanden	allbeihanden
albkæse	Almkäse
alchimie	Alchemie
alchimiste	Alchemist
alda	da
aldaher	daher
aldahin	dahin
aldare	dorthin
aldarumbe	darum
alde	oder
aldē	adieu
aldeste	desto
aldiewīle	alldieweil
aldō	da
aldus	so
āle	Ahle
aleben	ganz
āleibe	Überbleibsel
aleine	allein
aleine	nur
aleinec	alleinig
aleines	allein
aleinzelen	einzeln
aleiz	allez
Alemān	Alemanne
Alemanje	Alemannien
alemene	Allmene
alēne	Alant
alensament	allesamt
alērste	allererst
alevanz	Fremder
alevanzære	Possenreißer
alewenst	soeben
alf	Tor
alfa	alpha
alfabēte	Alphabet
alfakī	Rechtsgelehrter
algāhens	schnell
algāhes	schnell
algar	gar
algater	insgesamt
algedon	
algelich	gleich
algelīche	gleich
algemeine	allgemein
algemeinlich	gemeinsam
algerehte	genau
algereite	bereit
algerende	allbegehrend
algerihte	geradewegs
algerihte	Weltgericht
algewalt	Allgewalt
algewaltic	allgewaltig
algorismus	Rechenkunst
alharet	
alheit	Allheit
alhie	allhier
alinc	rein
alinc	jeder
alinclich	vollständig
alinclīche	vollständig
alintsamen	allesamt
aljungeste	allerjüngste
alkefer	Pferdedecke
allegieren	allegieren
alleluia	Halleluja
allemetallen	ganz
allenenden	allenendes
allenthalben	allenthalben
allenthalp	allenthalben
allentsam	ganz
allentsamen	ganz
allentsament	ganz
aller	ganz
alleræbendelich	allabendlich
alleræbendelīch	allabendlich
allerbeste	allerbeste
allerbībelībendeste	allerbebleibendeste
allerbœseste	allerbösest
allerderhande	alle
allerdickest	allerdickst
alleredeleste	alleredelste
